28848,27327
28308,26821
26063,28981
22528,27185
23427,24428
27287,27248
23329,25766
28309,26169
23703,27549
24127,24021
22407,26549
23529,26886
27385,26821
24281,26682
28961,27949
28003,27840
27788,27947
28381,27247
25785,27781
29623,23483
30926,26864
27402,28008
28461,26286
23129,27143
24205,27343
28843,27463
23546,25265
24787,27026
24389,26662
24125,24705
23406,25945
23383,27768
29466,23901
24329,28429
25549,27027
24406,27129
27109,28609
23865,27967
25164,26007
23144,24748
27165,27781
25982,27586
30207,24689
22522,24344
24027,27289
24764,26781
23468,25785
24201,26043
23908,26047
24108,26302
22363,25986
23687,26087
23947,27800
27221,28302
26227,27288
28722,25906
27440,27725
25201,28007
27841,25600
24002,24143
23901,27047
23220,27244
27704,26824
26547,27328
25085,28201
25549,15307
24966,26982
24521,27344
23840,26961
25306,26843
24463,29067
24026,27121
23624,26309
30401,25566
28543,27628
23362,26787
24007,25622
27863,27380
23221,27064
24080,25488
23268,26926
24140,26248
23906,24021
24549,24547
24466,27322
27925,20028
25661,28208
24729,27941
29488,26549
27064,27961
27720,26464
26660,27389
25686,27847
25063,26960
25066,28526
23764,25542
24249,26468
24285,28805
23266,25442
26184,27780
26685,27204
24383,27449
25666,28302
29565,26042
25787,26787
30487,24920
22522,26380
27948,28043
25707,28965
23927,24485
24180,26884
25120,27606
29121,24446
24227,25767
26185,28683
26441,27947
27763,25823
29321,23125
27302,28063
24886,28120
25506,28521
25681,27060
25125,27325
26689,27204
24023,25926
24982,27444
27829,28764
24468,26949
25700,28203
26909,28525
23261,25743
28643,27104
24108,25788
28985,26307
25843,27427
25342,27060
28265,27142
28704,27287
24866,27128
24048,25449
26166,27129
26684,26901
22967,26128
25643,29087
27766,28446
23587,25562
25681,27803
24927,25142
30604,23244
23184,27128
23884,25289
24340,27902
30463,19989
25085,27629
22407,25366
25101,27343
26126,27768
25721,27988
23720,25485
28028,27402
24584,23762
24085,27528
24720,28628
26745,27342
26485,27747
25460,27585
26268,28629
25463,27783
23987,24785
23505,26683
22147,28140
24284,25003
30165,21486
24900,27366
29008,25643
24909,27745
24927,28484
27142,17169
26943,27544
25161,27022
27583,27540
24102,28622
23086,25646
28366,26489
25006,26549
24540,27125
25147,27165
22941,27660
23285,15707
25905,16862
24745,27742
26401,28566
26008,27281
25144,27360
27527,26288
23549,23423
23565,26061
24006,27327
30929,23660
22561,26587
26304,27641
25969,28542
24927,27088
24008,23706
22888,26800
28328,27980
25042,27604
26441,26821
28324,26966
27767,27448
26425,27367
26920,28625
27704,27449
27682,27022
29266,27461
29405,26081
29285,26241
25080,27881
26760,26206
28927,27408
23481,27744
23662,24869
25200,27948
22969,24786
24763,27041
25360,28746
23200,27767
22421,25605
23824,26600
26462,28741
26043,27209
27708,27405
22922,27326
22883,25341
22849,26941
24084,27466
27829,29080
24464,26768
25664,27341
30386,25485
29124,24027
29804,24703
26704,27860
24260,23704
25421,27488
23728,27588
26600,27484
30186,26968
24503,27289
24062,26741
25943,27604
29300,26202
29669,26920
23380,25022
30022,27085
24362,28263
24068,27941
24383,27100
26961,27162
23408,26722
26545,28121
25063,27846
23165,25268
27662,26683
22709,25766
24045,26124
23484,27248
24103,28189
24742,28468
22340,25482
23265,24644
23369,24042
23180,25849
22806,25641
24223,27447
24349,26581
23560,26429
24888,28308
26144,29801
30081,24648
27105,28488
29061,27506
24583,27149
24184,26268
22849,25026
28943,27164
22129,27286
23426,26564
29347,27108
25760,28623
25169,27949
23443,26666
23727,26585
28687,26201
30782,21905
24265,25064
26507,28168
24346,26920
26923,27262
28640,26762
23180,25201
27089,27227
23105,25628
24520,26429
24845,27149
29408,25809
26282,27342
23747,25926
24026,26028
28826,26404
26048,30367
28587,27820
30581,24663
25686,28049
23164,26109
23763,24828
28607,25784
26167,27643
22125,27005
24962,27802
24086,28503
23386,25446
28865,27421
23589,25800
26688,27482
26788,28341
27060,27864
28268,27185
23582,25149
24003,27389
23542,25685
30781,22641
27869,27444
25984,27948
23986,26806
29585,24889
21900,23869
23764,28147
23701,26745
30843,23688
29589,26503
25227,28503
24743,28161
22704,25007
23081,25506
23840,26663
24264,26601
30082,26088
28428,26662
30326,24508
25565,28327
31188,21960
24389,26464
26266,29525
24425,26163
23405,27148
23561,26468
29849,24845
26000,28461
26889,26905
24282,28642
23282,27665
25589,28489
28064,28522
26668,28105
27485,28688
22785,25604
28224,27701
23341,27569
24721,27785
24945,26587
24084,26987
24147,27107
30485,23909
24303,26048
24204,28268
25723,27785
26768,27309
25862,28264
29622,25849
23826,26580
27845,27542
24628,27589
24482,25020
24545,28262
30344,24364
24128,26542
23764,25745
27260,28047
26261,27441
23541,26583
26482,28560
24322,26864
26143,28189
26587,28247
25069,28400
23587,26524
29020,26788
23527,26101
24126,27144
25726,28029
25545,27921
24260,27021
26867,28448
24280,27586
23548,25807
24663,25309
27924,16967
27527,26966
28529,26687
23947,28683
23664,26348
30607,26200
24884,27167
24806,27482
23929,25908
28204,26702
23386,25966
28563,27444
29860,26387
24426,24927
29903,24243
23441,26507
25024,26685
24283,28308
22647,25344
30261,25886
24904,27408
23983,28589
24680,26245
24022,26869
22789,26122
26669,27944
26926,27469
23609,24087
26803,27309
23426,26427
30782,20540
26582,27645
28124,27684
23669,24163
28368,27486
29669,23401
22228,25284
22825,26468
26622,28465
24882,28044
23480,24524
23882,25464
23389,27384
28383,28481
24220,25765
27363,27906
23582,26523
23602,24768
22729,27063
27706,27809
24688,27549
23867,26988
23921,27449
24228,28506
23160,25462
27348,27467
24042,26125
24202,27548
29828,23480
25588,28463
23185,25628
23885,25480
27501,27662
22868,25042
23923,27206
26466,29243
23561,26865
24528,26023
23942,27440
24385,29005
24020,27582
23961,24924
25588,27643
25009,26703
23608,25702
23565,26725
26746,27826
23345,27202
29569,26289
25425,28902
23560,26480
23400,26441
28342,27483
25126,27162
28481,27101
25422,27780
30366,23362
28369,27783
27527,28983
29000,26762
23582,24040
28504,27545
24166,27589
24228,27883
24901,28885
30208,19664
25847,27600
25960,27902
25446,28068
26743,27182
26385,27987
25304,26860
26300,28943
30407,24989
26786,27380
26762,27041
23949,28588
22885,25486
25626,28680
25389,27881
24805,28382
23784,28180
23563,25828
26289,28065
23868,24767
26683,28268
25500,28868
28684,26983
23962,26000
23383,24624
24961,28224
24108,25481
30966,24648
28426,27728
27186,27503
23629,27205
24648,26125
24489,25981
23361,24888
27905,28624
23962,26509
24569,25144
25527,27341
25689,28183
28063,27289
30544,24282
27728,28560
23809,25064
24120,25545
22985,26281
26009,28025
23989,26924
26765,28844
29308,25963
24086,27602
29686,25364
30700,23443
28469,27607
23744,27206
23426,26924
22828,26588
22848,25743
25645,28280
24468,25623
24282,25387
25423,28188
25260,28088
26907,28047
23328,26086
24981,24248
28528,27961
30525,20884
22580,26202
24260,25306
25540,27785
26360,28326
24923,28263
28222,27182
25609,28120
24063,24706
24829,26766
23749,25848
28089,27345
25040,28125
27969,28480
24545,25885
24086,26005
26568,28062
30608,25002
27026,28623
25088,26685
30748,22225
23886,26923
22804,24608
23980,25728
24307,25689
25408,26968
24261,25389
22826,25189
30149,24247
23006,25566
23506,26401
29662,20826
29366,25968
26787,27248
24228,25704
24767,28365
21821,27162
23809,27102
23524,26600
25587,27802
25868,27886
27602,27422
24364,27269
23280,26889
29503,20000
26286,28021
28800,17140
29221,25784
24709,27144
23869,26061
27608,26461
30883,24283
29789,21363
24324,23568
24783,28788
23686,25745
23383,27822
24585,27184
23783,24948
28505,25501
23986,27169
23909,25781
27046,28229
29146,24360
23583,24408
23049,27565
24924,27389
23747,23704
24561,25323
23384,26807
24927,27463
26468,28842
29200,18420
26922,27341
24784,25786
23441,25327
28846,20806
24841,26747
24445,28262
30068,25008
23462,25908
26383,27526
29165,27084
26667,27125
23624,24649
23440,27308
26988,28829
24541,25803
22944,25560
24684,27329
28084,25946
23586,26523
27781,27065
25281,28365
22787,25422
25280,28309
27184,27509
24807,28662
25349,27223
28107,28984
28528,27529
26586,28127
23765,23981
23689,27024
27020,27160
26304,27045
30161,27366
26249,28409
23663,26629
25406,26606
24007,25924
24605,28068
27407,27325
27641,26784
23143,25825
23960,28742
30228,27561
23523,26042
27124,26144
26649,28485
27925,26001
25061,29387
28348,26207
22968,27183
25329,27984
31825,26160
27109,27443
29960,24229
22140,24507
23880,26603
24484,25825
25327,28084
23381,27780
27585,27100
23923,26026
29284,25585
23282,26546
24609,27508
23766,26063
26467,28466
29089,26204
24461,27460
26720,28747
24285,26841
24463,27288
23969,25804
25969,27487
24647,28146
28265,25847
24449,28025
26088,27621
28807,27241
23566,24247
27666,27028
30441,25403
24086,23689
27442,26503
28243,27746
23164,27444
24161,27380
31048,26022
26085,27046
30148,25365
24868,25381
25101,26020
22568,26205
24604,28021
27888,27561
24341,27481
24328,27985
26964,27708
23540,25885
26085,27263
25320,26680
25183,28285
27767,27969
27940,28183
27381,27667
27703,28307
23846,26487
25663,28167
24843,24546
23546,25827
24641,24901
24105,26420
27664,26449
26425,27003
27462,28009
21929,25747
23544,27926
30326,23087
25580,28445
24748,26647
24543,27407
30465,25300
24386,25883
22800,26222
23622,26263
27060,26368
26547,28905
22904,26085
30200,22665
25329,27587
23326,26960
25440,26082
30908,24904
23886,24003
26384,29169
28286,27187
25489,26848
31248,24204
24366,24309
23907,25062
25406,28241
24288,25422
