23686,24203
23942,24926
24302,24822
26222,27106
24725,25909
25501,27122
25169,27106
23806,25340
26861,25728
28907,25987
24862,27440
27105,27144
24329,26425
22566,25828
25449,26807
26962,27367
26042,27063
25401,27026
26028,27247
27902,25669
24142,27263
28302,26281
23728,24908
25927,27263
28700,25400
23807,25845
24524,26023
23827,24964
25080,27161
25060,26682
25268,26924
23805,25280
25500,26724
25205,27100
25105,27309
26549,28064
27041,27007
28123,26061
24261,26325
23629,27366
26022,26921
26082,26841
25264,26244
25288,27463
25884,26721
29202,25086
24744,27327
28383,23922
23549,24306
24742,26741
27203,25384
28003,26304
23625,25761
23788,26080
25247,27001
23948,25246
24308,24427
26029,27781
28405,24808
24168,25120
24882,25401
22865,23141
24049,25627
23040,24468
24347,25047
24880,26388
28666,26282
23564,26205
24283,27508
25880,26465
25344,27262
23941,26406
27289,27865
23643,25303
23665,25286
25586,26444
26529,27203
24766,27266
25186,27843
24340,25348
27744,26142
25728,26903
27206,26168
24587,25229
24382,26422
25287,24566
27862,23447
26240,27449
27128,26444
28866,25242
24684,26569
24221,25821
27302,27222
27826,26589
28140,23349
25167,27120
26401,26565
22904,25320
27769,27643
24167,26009
28447,23880
24245,26705
23903,27161
25465,26145
26301,27108
24709,27322
26461,27142
24123,26960
29387,25741
23821,27768
23208,25842
28606,25860
24727,25364
26484,27922
24689,24145
26169,28221
23106,25160
24622,26428
23308,25400
23968,26643
27462,26084
29309,24108
27544,26046
23500,25603
26748,27285
24549,26469
24360,26227
24705,26428
25843,27188
24489,28183
28308,24428
24729,27740
25466,26602
25248,27309
26368,28420
27727,25340
25847,28503
28188,25746
23385,24468
24266,25489
23182,24621
24367,24865
23048,25586
25885,26248
24581,27247
24369,26409
24207,26768
23784,25509
23847,27505
23923,25946
23167,26207
23805,26503
27027,27225
23960,24682
26781,27103
24503,26925
25588,26902
24923,27207
24465,25380
24708,27322
25085,25565
24423,26561
24101,24947
23762,26541
26160,27560
27748,25369
26586,26901
23002,25027
28488,24282
27980,25568
23705,27103
26069,27467
25467,25720
23665,24044
24587,25502
29088,25444
24288,27385
26707,27527
28343,24685
24521,26847
26781,25804
28582,25301
24509,28104
25340,27009
26144,26845
28183,22106
25547,27403
27864,26107
27204,27142
24929,27504
28469,24802
23382,26165
27887,26166
23745,26769
24844,26885
26903,26729
